"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.reuses_by_months";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"5b03f70fc8d8c922944afa5f";"Atividade do Síndrome Gripal nos Cuidados de Saúde Primários";"atividade-do-sindrome-gripal-nos-cuidados-de-saude-primarios";"";"https://dados.gov.pt/pt/datasets/atividade-do-sindrome-gripal-nos-cuidados-de-saude-primarios/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorizar a evolução, o acesso, e a procura nos Cuidados de Saúde Primários e disponibilizar a informação em tempo útil.

**Observações:**

  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:55:10.930000";"2019-12-15T04:00:53.061000";"acesso,csp,sindroma-gripal,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"5b03f70ac8d8c9229f4afa58";"MCDT Realizados em Entidades Convencionadas";"mcdt-realizados-em-entidades-convencionadas-1";"";"https://dados.gov.pt/pt/datasets/mcdt-realizados-em-entidades-convencionadas-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Exprime a evolução da requisições de MCDT por área realizados em entidades convencionadas.  


Devido à necessidade de consolidação, os dados disponibilizados mensalmente respeitam ao período temporal n-3.

**Observações:**

  * Nº Requisições Dispensadas por Área de MCDT (Qt) = soma das requisições por Região / AREA MCDT. Encargos c/ Setor Convencionado por Área de MCDT (€) = soma dos Encargos c/ setor convencionado por Região / AREA MCDT.
  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:55:06.391000";"2019-12-15T04:00:36.977000";"acesso,entidades-convencionadas,mcdt,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;19;0
"5b03f708c8d8c922944afa5e";"Trabalho Noturno, Normal e Suplementar";"trabalho-noturno-normal-e-suplementar-1";"";"https://dados.gov.pt/pt/datasets/trabalho-noturno-normal-e-suplementar-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Quantifica o número de horas de trabalho normal noturno e ao sábado depois das 13h00, domingos, feriados e o trabalho suplementar efetuado mensalmente por entidade.

Os indicadores constantes neste catálogo são:

  1. Trabalho Suplementar Diurno
  2. Trabalho Suplementar Nocturno
  3. Trabalho em Dias de Descanso Semanal Obrigatório
  4. Trabalho em Dias de Descanso Semanal Complementar
  5. Trabalho em Dias Feriados
  6. Trabalho Nocturno Normal
  7. Trabalho Nocturno Suplementar



  * O trabalho suplementar diurno e noturno só contempla o trabalho extraordinário efetuado em dias normais de trabalho.


  * Para os indicadores 1) a 5), é o total de horas suplementares/extraordinárias efetuadas pelos trabalhadores do serviço entre 1 jan e 31 dez.


  * Para os indicadores 6) e 7) é o total de horas apenas de trabalho noturno efetuadas pelos trabalhadores do serviço entre 1 jan e 31 dez.


  * O trabalho noturno extraordinário é o efetuado em dias normais e em dias de descanso semanal obrigatório, complementar e feriados.



**Observações****:** O indicador não abrange dados do IGAS.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:55:04.079000";"2019-12-15T04:00:37.127000";"eficiencia,recursos-humanos,trabalhadores,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;68;0
"5b03f706c8d8c922a24afa54";"Trabalhadores por Modalidade de Vinculação";"trabalhadores-por-modalidade-de-vinculacao-1";"";"https://dados.gov.pt/pt/datasets/trabalhadores-por-modalidade-de-vinculacao-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar o número de trabalhadores que estavam a exercer funções, por entidade e por mês, discriminado pelas várias formas de vinculação

**Observações:** O indicador não abrange dados do IGAS.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:55:02.177000";"2019-12-15T04:00:19.295000";"eficiencia,recursos-humanos,trabalhadores,transparencia-sns-gov-pt";False;7;7;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.44";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;2;0
"5b03f6eac8d8c922a24afa4f";"Utentes Isentos Taxas Moderadoras";"utentes-isentos-taxas-moderadoras-1";"";"https://dados.gov.pt/pt/datasets/utentes-isentos-taxas-moderadoras-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar o número de utentes isentos do pagamento de taxa moderadora.

À luz do novo regulamento do Registo Nacional de Utentes (RNU), em aplicação desde dezembro de 2017, neste indicador são apresentados todos os critérios de isenção do pagamento de taxa moderadora. Realça-se que um utente poderá beneficiar de isenção por cumprir mais do que um critério.

Desta forma, o total de utentes isentos do pagamento de taxa moderadora no SNS é apresentado num campo específico, representando o universo integral de utentes que beneficiam da isenção de pagamento de Taxa Moderadora no Serviço Nacional de Saúde, cumprindo pelo menos um dos critérios previsto.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:54:34.303000";"2019-12-15T04:00:44.404000";"acesso,isentos,taxa-moderadora,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;80;0
"5b03f6e4c8d8c922a24afa4e";"Exames Convencionados por Área MCDT";"exames-convencionados-por-area-mcdt";"";"https://dados.gov.pt/pt/datasets/exames-convencionados-por-area-mcdt/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Quantidade de exames aceites, por mês, ARS (de faturação), convencionado e Área MCDT.

Devido à necessidade de consolidação, os dados disponibilizados mensalmente respeitam ao período temporal n-3.

**Fórmula:**

  1. **Atos Aceites** : Quantidade efetiva de atos prestados (uma linha de requisição pode ter 1 ou mais atos prestados);
  2. **Requisições Aceites** : Quantidade de requisições de MCDT.



  
**Observações:**

  * Devido a questões técnicas, para os registos de novembro 2016, os dados não incluem registos das Regiões de Saúde do Algarve e do Alentejo. 
  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:54:28.296000";"2019-12-15T04:00:14.175000";"convencionados,eficiencia,exames,mcdt,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;42;0
"5b03f6dcc8d8c9229f4afa50";"Prescritores “Receita Sem Papel” (RSP) em locais não-SNS";"prescritores-receita-sem-papel-rsp-em-locais-nao-sns";"";"https://dados.gov.pt/pt/datasets/prescritores-receita-sem-papel-rsp-em-locais-nao-sns/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar a adoção da Receita sem Papel (RSP) no Setor Privado, pelos prescritores com maior nível de atividade RSP

**Data de extração:** Diariamente..";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:54:19.778000";"2019-12-15T04:00:53.536000";"acesso,prescricao,receita-sem-papel,rsp,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;1;0
"5b03f6d6c8d8c9229f4afa4f";"Atividade do Programa de Hipertensão";"atividade-do-programa-de-hipertensao-1";"";"https://dados.gov.pt/pt/datasets/atividade-do-programa-de-hipertensao-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorização do programa de acompanhamento dos utentes com hipertensão arterial.

Indicador que exprime a proporção de utentes com hipertensão arterial, com idade inferior a 65 anos, com pelo menos uma medição de pressão arterial nos últimos 6 meses e último resultado inferior a 150/90 mmHg

**Fórmula:**

  1. Utentes inscritos com hipertensão arterial, com pressão arterial inferior a 150/90 mmHg nos últimos 6 meses = numerador 
  2. Proporção hipertensos < 65 Anos, com Pressão Arterial < 150/90 = (numerador / denominador) * 100



**Observações:**

  * No cálculo das métricas deste indicador, não foram considerados dados de produção provenientes do sistema Vitacare. Devido a questões técnicas, para os registos de novembro 2016, os dados não incluem registos da Região de Saúde LVT.
  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:54:13.980000";"2019-12-15T04:00:49.468000";"cuidados-de-saude-primarios,hipertensao,saude-dos-portugueses,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;46;0
"5b03f6d3c8d8c922914afa56";"Dívida Total, Vencida e Pagamentos em Atraso";"divida-total-vencida-e-pagamentos-em-atraso-1";"";"https://dados.gov.pt/pt/datasets/divida-total-vencida-e-pagamentos-em-atraso-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução mensal de valores para a dívida das instituições do SNS a fornecedores externos.

**Métricas:** Dívida Total, Dívida Vencida e Pagamentos em Atraso (Arrears).";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:54:10.957000";"2019-12-15T04:00:43.159000";"dividas,eficiencia,fornecedores,gestao-financeira,pagamentos,privado,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;33;0
"5b03f6d0c8d8c9229f4afa4e";"Gestão Integrada da Doença - Insuficiência Renal Crónica";"gestao-integrada-da-doenca-insuficiencia-renal-cronica";"";"https://dados.gov.pt/pt/datasets/gestao-integrada-da-doenca-insuficiencia-renal-cronica/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Acompanhar o nº de utentes registados, utentes e nº de tratamentos em Hemodiálise";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:54:08.522000";"2019-12-15T04:00:42.967000";"hemodialise,insuficiencia-renal,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.44";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;11;0
"5b03f6cdc8d8c922914afa55";"Mortalidade por AVC Isquémico e Hemorrágico";"mortalidade-por-avc-isquemico-e-hemorragico-1";"";"https://dados.gov.pt/pt/datasets/mortalidade-por-avc-isquemico-e-hemorragico-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorização mensal da taxa de mortalidade por AVC Isquémico e Hemorrágico, nos 30 dias subsequentes ao episódio, discriminada por entidade de saúde.

**Observações:**

Os dados relativos ao mês n-2, publicados até ao último dia útil do mês n, têm caráter provisório, sujeitos a eventuais atualizações.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:54:05.152000";"2019-12-15T04:00:26.197000";"avc,cuidados-hospitalares,mortalidade,qualidade,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;23;0
"5b03f6c5c8d8c9229f4afa4c";"Conta do Serviço Nacional de Saúde";"conta-do-servico-nacional-de-saude-1";"";"https://dados.gov.pt/pt/datasets/conta-do-servico-nacional-de-saude-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Apresentação do saldo do Serviço Nacional de Saúde (SNS), de acordo com a metodologia das contas nacionais.

**Observações** : As Contas Consolidadas do Serviço Nacional de Saúde (SNS) foram elaboradas com base na Demonstração dos Resultados, conforme o Plano Oficial de Contabilidade do Ministério da Saúde até 2017, SNC-AP a partir de 2018, e na base das contas nacionais de acordo com o Sistema Europeu de Contas (SEC 95) até 2014 e de acordo com o Sistema Europeu de Contas de 2010 (SEC 2010) a partir de 2015.

Os dados de dezembro de 2023 são provisórios.

Atendendo à reestruturação do SNS nos termos do decreto-lei 52/2022, de 4 de agosto (Estatutos do SNS), informa-se que os **_dados mensais agregados da conta do SNS de 2024, são provisórios._**";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:53:57.020000";"2019-12-15T04:00:47.121000";"contabilidade,contas,eficiencia,gestao-financeira,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";1;0;60;0
"5b03f6c3c8d8c922a24afa48";"Atividade do Síndrome Gripal nos Cuidados de Saúde Hospitalares";"atividade-do-sindrome-gripal-nos-cuidados-de-saude-hospitalares";"";"https://dados.gov.pt/pt/datasets/atividade-do-sindrome-gripal-nos-cuidados-de-saude-hospitalares/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorizar a evolução, o acesso e a procura nos Cuidados de Saúde Hospitalares e disponibilizar informação em tempo útil.

**Especificação de Variáveis Monitorização da Urgência:**

[ 531 - Número estimado de episódios de urgência:](https://sdm.min-saude.pt/bi.aspx?id_var=531) Somatório dos episódios dos serviços de urgência.

[527 - Taxa de episódios de urgência com diagnóstico de infeção respiratória:](https://sdm.min-saude.pt/bi.aspx?id_var=527) Numerador: Contagem de episódios de urgência com gripe, síndrome gripal ou outras infeções respiratórias; Denominador: Contagem de episódios de urgência ocorridos.

[515 - Taxa diária de atendimentos urgentes com prioridade verde ou azul:](https://sdm.min-saude.pt/bi.aspx?id_var=515) Numerador: Somatório da contagem de episódios de urgência de Manchester verde, azul e branco; Denominador: Contagem da estimativa do número de residentes na área de inflûencia da urgência.

[405 - Tempo médio de espera entre a triagem e a primeira observação médica:](https://sdm.min-saude.pt/bi.aspx?id_var=405) Numerador: Somatório do tempo decorrido entre a triagem de Manchester e a primeira observação médica, para cada um dos episódios de urgência ocorridos; Denominador: Contagem de episódios de urgência ocorridos.

**Observações:**

**Variável 531 -** Nos serviços que não reportam em determinados dias, efetua-se uma estimativa dos episódios através da fórmula seguinte:

[Estimativa de episódios para o serviço de urgência X no dia Y] =

[Estimativa INE do nº residentes para a área de influência do serviço de urgência X no ano do dia Y] x [Episódios urgência reportados por todos os serviços de urgência no dia Y]

/ [Estimativa INE do nº residentes para a área de influência de todos os serviços de urgência que reportam no dia Y].  
  
**Variável 527 -** No denominador da métrica**** apenas se contabilizam os episódios de urgência nos serviços de urgência que reportam episódios com codificação de diagnósticos.

**Variável 405 -** No denominador da métrica apenas se contabilizam os episódios de urgência nos serviços de urgência que reportam dados relacionados com ""triagem de Manchester"".";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:53:55.204000";"2019-12-15T04:00:40.616000";"acesso,episodios-de-urgencia-hospitalar,gripe,infecao-respiratoria,sindrome-gripal,tempos-de-espera,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;1;0
"5b03f6bbc8d8c9229f4afa4a";"Ausências para Formação e Aperfeiçoamento Profissional";"ausencias-para-formacao-e-aperfeicoamento-profissional";"";"https://dados.gov.pt/pt/datasets/ausencias-para-formacao-e-aperfeicoamento-profissional/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorizar as ausências ao trabalho motivadas pela frequência de ações formação externas, por entidade e grupo profissional.

Contempla os diversos tipos de ausências justificadas por motivo de frequência externa de ação de formação e aperfeiçoamento profissional pelos trabalhadores, agrupados por grupo profissional e entidade.

**Observações:** Não inclui a frequência de ações de formação internas. Inclui horas de ausência convertidas em dias de trabalho (módulos de 7 horas de ausência equivalem a um dia de ausência). O indicador não abrange dados do IGAS e da DGS.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:53:47.290000";"2019-12-15T04:00:36.058000";"absentismo,ausencias,eficiencia,formacao,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;3;0
"5b03f6abc8d8c922914afa4e";"Agregados Económico Financeiros";"agregados-economico-financeiros-1";"";"https://dados.gov.pt/pt/datasets/agregados-economico-financeiros-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução mensal de valores para agregados económico financeiros.

**Observações:**

**Dados relativos a dezembro de 2018 para as seguintes instituições foram obtidos através do Relatório de Contas:**

  * Hospital Distrital S. Maria Maior, EPE - Barcelos
  * Hospital Garcia de Orta, EPE - Almada
  * Centro Hospitalar de Lisboa - Zona Ocidental, EPE
  * Centro Hospitalar de Setúbal, EPE
  * Centro Hospitalar Vila Nova Gaia/Espinho, EPE
  * Centro Hospitalar Universitário Lisboa Norte, EPE
  * Centro Hospitalar de Entre o Douro e Vouga, EPE
  * Hospital Fernando da Fonseca, EPE
  * Centro Hospitalar do Barreiro - Montijo, EPE



Não se dispondo na presente data de informação relativa ao Instituto de Oftalmologia Dr. Gama Pinto.

**Dados relativos a 2019 estão incompletos, encontrando-se em falta os balancetes das seguintes entidades:**

  * Para todos os meses: Hospital Fernando da Fonseca, EPE.



**O Hospital de Braga, EPE** constitui-se como Entidade Pública Empresarial (EPE) a partir de 1 de setembro de 2019.

**Dados relativos a 2020 estão incompletos, encontrando-se em falta os balancetes da seguinte entidade:**

  * Para outubro a novembro: Hospital de Braga, EPE.



**O** **Hospital de Vila Franca de Xira, EPE** constitui-se como Entidade Pública Empresarial (EPE) a partir de 1 de junho de 2021.

**O** **Hospital de Loures, EPE** constitui-se como Entidade Pública Empresarial (EPE) a partir de 19 de janeiro de 2022.

**O Centro Hospitalar Universitário de Santo António, EPE** constitui-se como Entidade Pública Empresarial (EPE) a partir de 1 de fevereiro de 2023 por fusão do Centro Hospitalar Universitário do Porto, EPE e do Hospital de Magalhães Lemos, EPE.  


Para a **ULS Loures-Odivelas, EPE** os dados económico-financeiros encontram-se com inconsistências e a necessitar de atualização, com exceção dos indicadores provisórios da dívida, por dificuldades técnicas de reporte da entidade. 

**Atualização 2024:**

  * O Decreto-Lei n.º 102/2023, de 7 de novembro procede à criação, com natureza de entidades públicas empresariais, de unidades locais de saúde (ULS).";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:53:30.921000";"2019-12-15T04:00:54.591000";"custos,eficiencia,gestao-financeira,proveitos,resultados,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;15;0
"5b03f6a8c8d8c9229f4afa44";"Trabalhadores por Grupo Profissional";"trabalhadores-por-grupo-profissional-1";"";"https://dados.gov.pt/pt/datasets/trabalhadores-por-grupo-profissional-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Apurar o nº de trabalhadores (empregos), por instituição e por grupo profissional, com contrato de trabalho ativo no mês de análise.

Número de trabalhadores (empregos) com contrato de trabalho ativo no mês em análise, por entidade e por mês, discriminado pelos grupos profissionais: Médicos (sem contabilizar internos), Médicos Internos, Enfermeiros, Técnicos Superiores de Saúde, Farmacêuticos, Técnicos de Diagnóstico e Terapêutica, Assistentes Técnicos, Assistentes Operacionais/Técnicos Auxiliares de Saúde, Técnicos Superiores, Informáticos e Outros.

**Atualizações de informação do indicador**

**2019** \- Em setembro passaram a ser contabilizados os profissionais do Hospital de Braga em virtude da transição desta entidade de Parceria Público Privada para Entidade Pública Empresarial.

**2021** \- A partir de junho foram contabilizados os profissionais do Hospital de Vila Franca de Xira, na sequência da transição desta entidade de Parceria Público Privada para Entidade Pública Empresarial.

**2022** \- Em fevereiro foram contabilizados os profissionais do Hospital de Loures, na sequência da transição desta entidade de Parceria Público Privada para Entidade Pública Empresarial.

**2023** \- A partir de janeiro, os internos que ingressaram na Residência Farmacêutica passaram a ser considerados na informação do RHV. Em fevereiro o Centro Hospitalar Universitário de Santo António, E.P.E. passou a integrar o RHV, em substituição do Centro Hospitalar Universitário do Porto, E.P.E. e do Hospital de Magalhães Lemos, E.P.E., nos termos do Decreto-Lei n.º 7-A/2023, de 30 de janeiro. 

**2024** \- Com a publicação do Decreto-Lei n.º 102/2023, de 7 de novembro, a partir de 1 de janeiro as entidades públicas empresariais passaram a ser designadas por unidades locais de saúde e a integrar os profissionais dos cuidados de saúde primários. Em janeiro, após a publicação do Decreto-Lei nº 120/2023, de 22 de dezembro, foi adicionada a carreira de Técnico Auxiliar de Saúde, cujo número de profissionais se encontra contabilizado em conjunto com os Assistentes Operacionais. A partir de 2025, face ao elevado número de assistentes operacionais que transitaram para a carreira de técnico auxiliar de saúde, optou-se por passar a identificar separadamente estas carreiras.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:53:28.583000";"2019-12-15T04:00:50.871000";"eficiencia,existencias,recursos-humanos,transparencia-sns-gov-pt";False;9;9;"json,png,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";1;0;530;0
"5b03f6a4c8d8c922a24afa41";"Prazo Médio de Pagamento a Fornecedores";"prazo-medio-de-pagamento-a-fornecedores-1";"";"https://dados.gov.pt/pt/datasets/prazo-medio-de-pagamento-a-fornecedores-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Prazo Médio de Pagamento (PMP) das instituições do SNS a fornecedores";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:53:24.572000";"2019-12-15T04:00:05.465000";"eficiencia,gestao-financeira,pagamentos,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.44";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;14;0
