freq;freq_label;unit;unit_label;sex;sex_label;age;age_label;geo;geo_label;time;time_label;value
A;Annual;YR;Year;T;Total;Y79;79 years;PT;Portugal;1979;1979;5.9
A;Annual;YR;Year;M;Males;Y79;79 years;PT;Portugal;1979;1979;5.7
A;Annual;YR;Year;F;Females;Y79;79 years;PT;Portugal;1979;1979;5.4
A;Annual;YR;Year;T;Total;Y80;80 years;PT;Portugal;1979;1979;5.5
A;Annual;YR;Year;M;Males;Y80;80 years;PT;Portugal;1979;1979;5.5
A;Annual;YR;Year;F;Females;Y80;80 years;PT;Portugal;1979;1979;5.2
A;Annual;YR;Year;T;Total;Y81;81 years;PT;Portugal;1979;1979;5.8
A;Annual;YR;Year;M;Males;Y81;81 years;PT;Portugal;1979;1979;5.6
A;Annual;YR;Year;F;Females;Y81;81 years;PT;Portugal;1979;1979;5.8
A;Annual;YR;Year;T;Total;Y82;82 years;PT;Portugal;1979;1979;5.3
A;Annual;YR;Year;M;Males;Y82;82 years;PT;Portugal;1979;1979;5.2
A;Annual;YR;Year;F;Females;Y82;82 years;PT;Portugal;1979;1979;5.7
A;Annual;YR;Year;T;Total;Y83;83 years;PT;Portugal;1979;1979;5.7
A;Annual;YR;Year;M;Males;Y83;83 years;PT;Portugal;1979;1979;5.9
A;Annual;YR;Year;F;Females;Y83;83 years;PT;Portugal;1979;1979;5.9
A;Annual;YR;Year;T;Total;Y84;84 years;PT;Portugal;1979;1979;6.2
A;Annual;YR;Year;M;Males;Y84;84 years;PT;Portugal;1979;1979;6.4
A;Annual;YR;Year;F;Females;Y84;84 years;PT;Portugal;1979;1979;6.5
A;Annual;YR;Year;T;Total;Y_GE85;85 years or over;PT;Portugal;1979;1979;6.8
A;Annual;YR;Year;M;Males;Y_GE85;85 years or over;PT;Portugal;1979;1979;6.5
A;Annual;YR;Year;F;Females;Y_GE85;85 years or over;PT;Portugal;1979;1979;6.6
A;Annual;YR;Year;T;Total;Y_LT1;Less than 1 year;PT;Portugal;1980;1980;6.6
A;Annual;YR;Year;M;Males;Y_LT1;Less than 1 year;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;F;Females;Y_LT1;Less than 1 year;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;T;Total;Y1;1 year;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;M;Males;Y1;1 year;PT;Portugal;1980;1980;7.2
A;Annual;YR;Year;F;Females;Y1;1 year;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;T;Total;Y2;2 years;PT;Portugal;1980;1980;7.1
A;Annual;YR;Year;M;Males;Y2;2 years;PT;Portugal;1980;1980;7.4
A;Annual;YR;Year;F;Females;Y2;2 years;PT;Portugal;1980;1980;7.1
A;Annual;YR;Year;T;Total;Y3;3 years;PT;Portugal;1980;1980;7.6
A;Annual;YR;Year;M;Males;Y3;3 years;PT;Portugal;1980;1980;7.5
A;Annual;YR;Year;F;Females;Y3;3 years;PT;Portugal;1980;1980;7.4
A;Annual;YR;Year;T;Total;Y4;4 years;PT;Portugal;1980;1980;7.7
A;Annual;YR;Year;M;Males;Y4;4 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;F;Females;Y4;4 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;T;Total;Y5;5 years;PT;Portugal;1980;1980;8.2
A;Annual;YR;Year;M;Males;Y5;5 years;PT;Portugal;1980;1980;8.4
A;Annual;YR;Year;F;Females;Y5;5 years;PT;Portugal;1980;1980;8.3
A;Annual;YR;Year;T;Total;Y6;6 years;PT;Portugal;1980;1980;8.1
A;Annual;YR;Year;M;Males;Y6;6 years;PT;Portugal;1980;1980;8.7
A;Annual;YR;Year;F;Females;Y6;6 years;PT;Portugal;1980;1980;8.4
A;Annual;YR;Year;T;Total;Y7;7 years;PT;Portugal;1980;1980;8.9
A;Annual;YR;Year;M;Males;Y7;7 years;PT;Portugal;1980;1980;8.9
A;Annual;YR;Year;F;Females;Y7;7 years;PT;Portugal;1980;1980;8.9
A;Annual;YR;Year;T;Total;Y8;8 years;PT;Portugal;1980;1980;9.1
A;Annual;YR;Year;M;Males;Y8;8 years;PT;Portugal;1980;1980;9.2
A;Annual;YR;Year;F;Females;Y8;8 years;PT;Portugal;1980;1980;9.7
A;Annual;YR;Year;T;Total;Y9;9 years;PT;Portugal;1980;1980;9.4
A;Annual;YR;Year;M;Males;Y9;9 years;PT;Portugal;1980;1980;9.6
A;Annual;YR;Year;F;Females;Y9;9 years;PT;Portugal;1980;1980;9.8
A;Annual;YR;Year;T;Total;Y10;10 years;PT;Portugal;1980;1980;9.6
A;Annual;YR;Year;M;Males;Y10;10 years;PT;Portugal;1980;1980;9.7
A;Annual;YR;Year;F;Females;Y10;10 years;PT;Portugal;1980;1980;9.9
A;Annual;YR;Year;T;Total;Y11;11 years;PT;Portugal;1980;1980;9.8
A;Annual;YR;Year;M;Males;Y11;11 years;PT;Portugal;1980;1980;10.1
A;Annual;YR;Year;F;Females;Y11;11 years;PT;Portugal;1980;1980;9.9
A;Annual;YR;Year;T;Total;Y12;12 years;PT;Portugal;1980;1980;10.0
A;Annual;YR;Year;M;Males;Y12;12 years;PT;Portugal;1980;1980;10.0
A;Annual;YR;Year;F;Females;Y12;12 years;PT;Portugal;1980;1980;10.6
A;Annual;YR;Year;M;Males;Y13;13 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;F;Females;Y13;13 years;PT;Portugal;1980;1980;5.8
A;Annual;YR;Year;T;Total;Y14;14 years;PT;Portugal;1980;1980;5.8
A;Annual;YR;Year;M;Males;Y14;14 years;PT;Portugal;1980;1980;5.4
A;Annual;YR;Year;F;Females;Y14;14 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;T;Total;Y15;15 years;PT;Portugal;1980;1980;5.3
A;Annual;YR;Year;M;Males;Y15;15 years;PT;Portugal;1980;1980;5.0
A;Annual;YR;Year;F;Females;Y15;15 years;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;T;Total;Y16;16 years;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;M;Males;Y16;16 years;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;F;Females;Y16;16 years;PT;Portugal;1980;1980;5.4
A;Annual;YR;Year;T;Total;Y17;17 years;PT;Portugal;1980;1980;5.2
A;Annual;YR;Year;M;Males;Y17;17 years;PT;Portugal;1980;1980;5.4
A;Annual;YR;Year;F;Females;Y17;17 years;PT;Portugal;1980;1980;5.0
A;Annual;YR;Year;T;Total;Y18;18 years;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;M;Males;Y18;18 years;PT;Portugal;1980;1980;5.2
A;Annual;YR;Year;F;Females;Y18;18 years;PT;Portugal;1980;1980;5.3
A;Annual;YR;Year;T;Total;Y19;19 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;M;Males;Y19;19 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;F;Females;Y19;19 years;PT;Portugal;1980;1980;5.8
A;Annual;YR;Year;T;Total;Y20;20 years;PT;Portugal;1980;1980;6.0
A;Annual;YR;Year;M;Males;Y20;20 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;F;Females;Y20;20 years;PT;Portugal;1980;1980;6.4
A;Annual;YR;Year;T;Total;Y21;21 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;M;Males;Y21;21 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;F;Females;Y21;21 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;T;Total;Y22;22 years;PT;Portugal;1980;1980;6.4
A;Annual;YR;Year;M;Males;Y22;22 years;PT;Portugal;1980;1980;6.5
A;Annual;YR;Year;F;Females;Y22;22 years;PT;Portugal;1980;1980;6.4
A;Annual;YR;Year;T;Total;Y23;23 years;PT;Portugal;1980;1980;6.7
A;Annual;YR;Year;M;Males;Y23;23 years;PT;Portugal;1980;1980;6.4
A;Annual;YR;Year;F;Females;Y23;23 years;PT;Portugal;1980;1980;6.6
A;Annual;YR;Year;T;Total;Y24;24 years;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;M;Males;Y24;24 years;PT;Portugal;1980;1980;6.6
A;Annual;YR;Year;F;Females;Y24;24 years;PT;Portugal;1980;1980;7.1
A;Annual;YR;Year;T;Total;Y25;25 years;PT;Portugal;1980;1980;7.0
A;Annual;YR;Year;M;Males;Y25;25 years;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;F;Females;Y25;25 years;PT;Portugal;1980;1980;7.2
A;Annual;YR;Year;T;Total;Y26;26 years;PT;Portugal;1980;1980;7.3
A;Annual;YR;Year;M;Males;Y26;26 years;PT;Portugal;1980;1980;7.3
A;Annual;YR;Year;F;Females;Y26;26 years;PT;Portugal;1980;1980;7.7
A;Annual;YR;Year;T;Total;Y27;27 years;PT;Portugal;1980;1980;7.9
A;Annual;YR;Year;M;Males;Y27;27 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;F;Females;Y27;27 years;PT;Portugal;1980;1980;7.6
A;Annual;YR;Year;T;Total;Y28;28 years;PT;Portugal;1980;1980;8.2
A;Annual;YR;Year;M;Males;Y28;28 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;F;Females;Y28;28 years;PT;Portugal;1980;1980;8.4
A;Annual;YR;Year;T;Total;Y29;29 years;PT;Portugal;1980;1980;8.3
A;Annual;YR;Year;M;Males;Y29;29 years;PT;Portugal;1980;1980;8.4
A;Annual;YR;Year;F;Females;Y29;29 years;PT;Portugal;1980;1980;8.5
A;Annual;YR;Year;T;Total;Y30;30 years;PT;Portugal;1980;1980;8.6
A;Annual;YR;Year;M;Males;Y30;30 years;PT;Portugal;1980;1980;9.1
A;Annual;YR;Year;F;Females;Y30;30 years;PT;Portugal;1980;1980;8.8
A;Annual;YR;Year;T;Total;Y31;31 years;PT;Portugal;1980;1980;9.0
A;Annual;YR;Year;M;Males;Y31;31 years;PT;Portugal;1980;1980;9.2
A;Annual;YR;Year;F;Females;Y31;31 years;PT;Portugal;1980;1980;9.0
A;Annual;YR;Year;T;Total;Y32;32 years;PT;Portugal;1980;1980;9.1
A;Annual;YR;Year;M;Males;Y32;32 years;PT;Portugal;1980;1980;9.3
A;Annual;YR;Year;F;Females;Y32;32 years;PT;Portugal;1980;1980;9.2
A;Annual;YR;Year;T;Total;Y33;33 years;PT;Portugal;1980;1980;9.5
A;Annual;YR;Year;M;Males;Y33;33 years;PT;Portugal;1980;1980;9.2
A;Annual;YR;Year;F;Females;Y33;33 years;PT;Portugal;1980;1980;9.3
A;Annual;YR;Year;T;Total;Y34;34 years;PT;Portugal;1980;1980;9.4
A;Annual;YR;Year;M;Males;Y34;34 years;PT;Portugal;1980;1980;9.9
A;Annual;YR;Year;T;Total;Y35;35 years;PT;Portugal;1980;1980;5.2
A;Annual;YR;Year;M;Males;Y35;35 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;F;Females;Y35;35 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;T;Total;Y36;36 years;PT;Portugal;1980;1980;5.0
A;Annual;YR;Year;M;Males;Y36;36 years;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;F;Females;Y36;36 years;PT;Portugal;1980;1980;5.0
A;Annual;YR;Year;T;Total;Y37;37 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;M;Males;Y37;37 years;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;F;Females;Y37;37 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;T;Total;Y38;38 years;PT;Portugal;1980;1980;4.5
A;Annual;YR;Year;M;Males;Y38;38 years;PT;Portugal;1980;1980;5.0
A;Annual;YR;Year;F;Females;Y38;38 years;PT;Portugal;1980;1980;4.9
A;Annual;YR;Year;T;Total;Y39;39 years;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;M;Males;Y39;39 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;F;Females;Y39;39 years;PT;Portugal;1980;1980;4.5
A;Annual;YR;Year;T;Total;Y40;40 years;PT;Portugal;1980;1980;4.9
A;Annual;YR;Year;M;Males;Y40;40 years;PT;Portugal;1980;1980;4.9
A;Annual;YR;Year;F;Females;Y40;40 years;PT;Portugal;1980;1980;5.2
A;Annual;YR;Year;T;Total;Y41;41 years;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;M;Males;Y41;41 years;PT;Portugal;1980;1980;5.4
A;Annual;YR;Year;F;Females;Y41;41 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;T;Total;Y42;42 years;PT;Portugal;1980;1980;5.7
A;Annual;YR;Year;M;Males;Y42;42 years;PT;Portugal;1980;1980;6.0
A;Annual;YR;Year;F;Females;Y42;42 years;PT;Portugal;1980;1980;5.6
A;Annual;YR;Year;T;Total;Y43;43 years;PT;Portugal;1980;1980;5.7
A;Annual;YR;Year;M;Males;Y43;43 years;PT;Portugal;1980;1980;5.7
A;Annual;YR;Year;F;Females;Y43;43 years;PT;Portugal;1980;1980;5.9
A;Annual;YR;Year;T;Total;Y44;44 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;M;Males;Y44;44 years;PT;Portugal;1980;1980;6.0
A;Annual;YR;Year;F;Females;Y44;44 years;PT;Portugal;1980;1980;6.3
A;Annual;YR;Year;T;Total;Y45;45 years;PT;Portugal;1980;1980;6.0
A;Annual;YR;Year;M;Males;Y45;45 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;F;Females;Y45;45 years;PT;Portugal;1980;1980;6.4
A;Annual;YR;Year;T;Total;Y46;46 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;M;Males;Y46;46 years;PT;Portugal;1980;1980;6.6
A;Annual;YR;Year;F;Females;Y46;46 years;PT;Portugal;1980;1980;6.6
A;Annual;YR;Year;T;Total;Y47;47 years;PT;Portugal;1980;1980;6.5
A;Annual;YR;Year;M;Males;Y47;47 years;PT;Portugal;1980;1980;6.8
A;Annual;YR;Year;F;Females;Y47;47 years;PT;Portugal;1980;1980;6.8
A;Annual;YR;Year;T;Total;Y48;48 years;PT;Portugal;1980;1980;6.8
A;Annual;YR;Year;M;Males;Y48;48 years;PT;Portugal;1980;1980;7.2
A;Annual;YR;Year;F;Females;Y48;48 years;PT;Portugal;1980;1980;7.4
A;Annual;YR;Year;T;Total;Y49;49 years;PT;Portugal;1980;1980;7.3
A;Annual;YR;Year;M;Males;Y49;49 years;PT;Portugal;1980;1980;7.1
A;Annual;YR;Year;F;Females;Y49;49 years;PT;Portugal;1980;1980;7.7
A;Annual;YR;Year;T;Total;Y50;50 years;PT;Portugal;1980;1980;7.3
A;Annual;YR;Year;M;Males;Y50;50 years;PT;Portugal;1980;1980;7.9
A;Annual;YR;Year;F;Females;Y50;50 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;T;Total;Y51;51 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;M;Males;Y51;51 years;PT;Portugal;1980;1980;8.0
A;Annual;YR;Year;F;Females;Y51;51 years;PT;Portugal;1980;1980;8.0
A;Annual;YR;Year;T;Total;Y52;52 years;PT;Portugal;1980;1980;8.6
A;Annual;YR;Year;M;Males;Y52;52 years;PT;Portugal;1980;1980;8.2
A;Annual;YR;Year;F;Females;Y52;52 years;PT;Portugal;1980;1980;8.4
A;Annual;YR;Year;T;Total;Y53;53 years;PT;Portugal;1980;1980;8.6
A;Annual;YR;Year;M;Males;Y53;53 years;PT;Portugal;1980;1980;8.4
A;Annual;YR;Year;F;Females;Y53;53 years;PT;Portugal;1980;1980;8.5
A;Annual;YR;Year;T;Total;Y54;54 years;PT;Portugal;1980;1980;8.7
A;Annual;YR;Year;M;Males;Y54;54 years;PT;Portugal;1980;1980;8.6
A;Annual;YR;Year;F;Females;Y54;54 years;PT;Portugal;1980;1980;8.9
A;Annual;YR;Year;T;Total;Y55;55 years;PT;Portugal;1980;1980;8.6
A;Annual;YR;Year;M;Males;Y55;55 years;PT;Portugal;1980;1980;8.7
A;Annual;YR;Year;F;Females;Y55;55 years;PT;Portugal;1980;1980;8.8
A;Annual;YR;Year;T;Total;Y56;56 years;PT;Portugal;1980;1980;9.3
A;Annual;YR;Year;F;Females;Y56;56 years;PT;Portugal;1980;1980;4.9
A;Annual;YR;Year;T;Total;Y57;57 years;PT;Portugal;1980;1980;5.2
A;Annual;YR;Year;M;Males;Y57;57 years;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;F;Females;Y57;57 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;T;Total;Y58;58 years;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;M;Males;Y58;58 years;PT;Portugal;1980;1980;4.6
A;Annual;YR;Year;F;Females;Y58;58 years;PT;Portugal;1980;1980;4.3
A;Annual;YR;Year;T;Total;Y59;59 years;PT;Portugal;1980;1980;4.4
A;Annual;YR;Year;M;Males;Y59;59 years;PT;Portugal;1980;1980;4.3
A;Annual;YR;Year;F;Females;Y59;59 years;PT;Portugal;1980;1980;4.1
A;Annual;YR;Year;T;Total;Y60;60 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;M;Males;Y60;60 years;PT;Portugal;1980;1980;4.5
A;Annual;YR;Year;F;Females;Y60;60 years;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;T;Total;Y61;61 years;PT;Portugal;1980;1980;4.4
A;Annual;YR;Year;M;Males;Y61;61 years;PT;Portugal;1980;1980;4.2
A;Annual;YR;Year;F;Females;Y61;61 years;PT;Portugal;1980;1980;4.6
A;Annual;YR;Year;T;Total;Y62;62 years;PT;Portugal;1980;1980;4.5
A;Annual;YR;Year;M;Males;Y62;62 years;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;F;Females;Y62;62 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;T;Total;Y63;63 years;PT;Portugal;1980;1980;5.0
A;Annual;YR;Year;M;Males;Y63;63 years;PT;Portugal;1980;1980;5.2
A;Annual;YR;Year;F;Females;Y63;63 years;PT;Portugal;1980;1980;5.3
A;Annual;YR;Year;T;Total;Y64;64 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;M;Males;Y64;64 years;PT;Portugal;1980;1980;5.2
A;Annual;YR;Year;F;Females;Y64;64 years;PT;Portugal;1980;1980;5.3
A;Annual;YR;Year;T;Total;Y65;65 years;PT;Portugal;1980;1980;5.3
A;Annual;YR;Year;M;Males;Y65;65 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;F;Females;Y65;65 years;PT;Portugal;1980;1980;5.6
A;Annual;YR;Year;T;Total;Y66;66 years;PT;Portugal;1980;1980;5.6
A;Annual;YR;Year;M;Males;Y66;66 years;PT;Portugal;1980;1980;5.9
A;Annual;YR;Year;F;Females;Y66;66 years;PT;Portugal;1980;1980;5.5
A;Annual;YR;Year;T;Total;Y67;67 years;PT;Portugal;1980;1980;5.7
A;Annual;YR;Year;M;Males;Y67;67 years;PT;Portugal;1980;1980;6.0
A;Annual;YR;Year;F;Females;Y67;67 years;PT;Portugal;1980;1980;5.7
A;Annual;YR;Year;T;Total;Y68;68 years;PT;Portugal;1980;1980;6.2
A;Annual;YR;Year;M;Males;Y68;68 years;PT;Portugal;1980;1980;6.1
A;Annual;YR;Year;F;Females;Y68;68 years;PT;Portugal;1980;1980;6.0
A;Annual;YR;Year;T;Total;Y69;69 years;PT;Portugal;1980;1980;6.3
A;Annual;YR;Year;M;Males;Y69;69 years;PT;Portugal;1980;1980;6.4
A;Annual;YR;Year;F;Females;Y69;69 years;PT;Portugal;1980;1980;6.4
A;Annual;YR;Year;T;Total;Y70;70 years;PT;Portugal;1980;1980;6.7
A;Annual;YR;Year;M;Males;Y70;70 years;PT;Portugal;1980;1980;7.0
A;Annual;YR;Year;F;Females;Y70;70 years;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;T;Total;Y71;71 years;PT;Portugal;1980;1980;6.7
A;Annual;YR;Year;M;Males;Y71;71 years;PT;Portugal;1980;1980;7.2
A;Annual;YR;Year;F;Females;Y71;71 years;PT;Portugal;1980;1980;6.9
A;Annual;YR;Year;T;Total;Y72;72 years;PT;Portugal;1980;1980;7.4
A;Annual;YR;Year;M;Males;Y72;72 years;PT;Portugal;1980;1980;7.3
A;Annual;YR;Year;F;Females;Y72;72 years;PT;Portugal;1980;1980;7.3
A;Annual;YR;Year;T;Total;Y73;73 years;PT;Portugal;1980;1980;7.5
A;Annual;YR;Year;M;Males;Y73;73 years;PT;Portugal;1980;1980;7.5
A;Annual;YR;Year;F;Females;Y73;73 years;PT;Portugal;1980;1980;8.0
A;Annual;YR;Year;T;Total;Y74;74 years;PT;Portugal;1980;1980;7.6
A;Annual;YR;Year;M;Males;Y74;74 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;F;Females;Y74;74 years;PT;Portugal;1980;1980;8.1
A;Annual;YR;Year;T;Total;Y75;75 years;PT;Portugal;1980;1980;7.8
A;Annual;YR;Year;M;Males;Y75;75 years;PT;Portugal;1980;1980;7.9
A;Annual;YR;Year;F;Females;Y75;75 years;PT;Portugal;1980;1980;8.1
A;Annual;YR;Year;T;Total;Y76;76 years;PT;Portugal;1980;1980;8.1
A;Annual;YR;Year;M;Males;Y76;76 years;PT;Portugal;1980;1980;8.3
A;Annual;YR;Year;F;Females;Y76;76 years;PT;Portugal;1980;1980;8.1
A;Annual;YR;Year;T;Total;Y77;77 years;PT;Portugal;1980;1980;8.2
A;Annual;YR;Year;M;Males;Y77;77 years;PT;Portugal;1980;1980;8.2
A;Annual;YR;Year;F;Females;Y77;77 years;PT;Portugal;1980;1980;8.7
A;Annual;YR;Year;M;Males;Y78;78 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;F;Females;Y78;78 years;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;T;Total;Y79;79 years;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;M;Males;Y79;79 years;PT;Portugal;1980;1980;4.4
A;Annual;YR;Year;F;Females;Y79;79 years;PT;Portugal;1980;1980;4.6
A;Annual;YR;Year;T;Total;Y80;80 years;PT;Portugal;1980;1980;4.3
A;Annual;YR;Year;M;Males;Y80;80 years;PT;Portugal;1980;1980;4.0
A;Annual;YR;Year;F;Females;Y80;80 years;PT;Portugal;1980;1980;4.0
A;Annual;YR;Year;T;Total;Y81;81 years;PT;Portugal;1980;1980;4.0
A;Annual;YR;Year;M;Males;Y81;81 years;PT;Portugal;1980;1980;3.8
A;Annual;YR;Year;F;Females;Y81;81 years;PT;Portugal;1980;1980;4.4
A;Annual;YR;Year;T;Total;Y82;82 years;PT;Portugal;1980;1980;4.3
A;Annual;YR;Year;M;Males;Y82;82 years;PT;Portugal;1980;1980;4.4
A;Annual;YR;Year;F;Females;Y82;82 years;PT;Portugal;1980;1980;4.2
A;Annual;YR;Year;T;Total;Y83;83 years;PT;Portugal;1980;1980;4.0
A;Annual;YR;Year;M;Males;Y83;83 years;PT;Portugal;1980;1980;4.2
A;Annual;YR;Year;F;Females;Y83;83 years;PT;Portugal;1980;1980;4.2
A;Annual;YR;Year;T;Total;Y84;84 years;PT;Portugal;1980;1980;4.4
A;Annual;YR;Year;M;Males;Y84;84 years;PT;Portugal;1980;1980;4.4
A;Annual;YR;Year;F;Females;Y84;84 years;PT;Portugal;1980;1980;4.7
A;Annual;YR;Year;T;Total;Y_GE85;85 years or over;PT;Portugal;1980;1980;4.8
A;Annual;YR;Year;M;Males;Y_GE85;85 years or over;PT;Portugal;1980;1980;4.9
A;Annual;YR;Year;F;Females;Y_GE85;85 years or over;PT;Portugal;1980;1980;5.1
A;Annual;YR;Year;T;Total;Y_LT1;Less than 1 year;PT;Portugal;1981;1981;4.8
A;Annual;YR;Year;M;Males;Y_LT1;Less than 1 year;PT;Portugal;1981;1981;4.9
A;Annual;YR;Year;F;Females;Y_LT1;Less than 1 year;PT;Portugal;1981;1981;4.9
A;Annual;YR;Year;T;Total;Y1;1 year;PT;Portugal;1981;1981;5.1
A;Annual;YR;Year;M;Males;Y1;1 year;PT;Portugal;1981;1981;5.2
A;Annual;YR;Year;F;Females;Y1;1 year;PT;Portugal;1981;1981;5.2
A;Annual;YR;Year;T;Total;Y2;2 years;PT;Portugal;1981;1981;5.5
A;Annual;YR;Year;M;Males;Y2;2 years;PT;Portugal;1981;1981;5.2
A;Annual;YR;Year;F;Females;Y2;2 years;PT;Portugal;1981;1981;5.3
A;Annual;YR;Year;T;Total;Y3;3 years;PT;Portugal;1981;1981;5.6
A;Annual;YR;Year;M;Males;Y3;3 years;PT;Portugal;1981;1981;5.3
A;Annual;YR;Year;F;Females;Y3;3 years;PT;Portugal;1981;1981;5.7
A;Annual;YR;Year;T;Total;Y4;4 years;PT;Portugal;1981;1981;5.7
A;Annual;YR;Year;M;Males;Y4;4 years;PT;Portugal;1981;1981;5.6
A;Annual;YR;Year;F;Females;Y4;4 years;PT;Portugal;1981;1981;5.9
A;Annual;YR;Year;T;Total;Y5;5 years;PT;Portugal;1981;1981;5.9
A;Annual;YR;Year;M;Males;Y5;5 years;PT;Portugal;1981;1981;5.9
A;Annual;YR;Year;F;Females;Y5;5 years;PT;Portugal;1981;1981;6.3
A;Annual;YR;Year;T;Total;Y6;6 years;PT;Portugal;1981;1981;6.5
A;Annual;YR;Year;M;Males;Y6;6 years;PT;Portugal;1981;1981;6.5
A;Annual;YR;Year;F;Females;Y6;6 years;PT;Portugal;1981;1981;6.2
A;Annual;YR;Year;T;Total;Y7;7 years;PT;Portugal;1981;1981;6.8
A;Annual;YR;Year;M;Males;Y7;7 years;PT;Portugal;1981;1981;6.4
A;Annual;YR;Year;F;Females;Y7;7 years;PT;Portugal;1981;1981;6.9
A;Annual;YR;Year;T;Total;Y8;8 years;PT;Portugal;1981;1981;6.8
A;Annual;YR;Year;M;Males;Y8;8 years;PT;Portugal;1981;1981;6.8
A;Annual;YR;Year;F;Females;Y8;8 years;PT;Portugal;1981;1981;7.0
A;Annual;YR;Year;T;Total;Y9;9 years;PT;Portugal;1981;1981;7.0
A;Annual;YR;Year;M;Males;Y9;9 years;PT;Portugal;1981;1981;7.6
A;Annual;YR;Year;F;Females;Y9;9 years;PT;Portugal;1981;1981;7.1
A;Annual;YR;Year;T;Total;Y10;10 years;PT;Portugal;1981;1981;7.3
A;Annual;YR;Year;M;Males;Y10;10 years;PT;Portugal;1981;1981;7.5
A;Annual;YR;Year;F;Females;Y10;10 years;PT;Portugal;1981;1981;7.3
A;Annual;YR;Year;T;Total;Y11;11 years;PT;Portugal;1981;1981;7.4
A;Annual;YR;Year;M;Males;Y11;11 years;PT;Portugal;1981;1981;7.5
A;Annual;YR;Year;F;Females;Y11;11 years;PT;Portugal;1981;1981;7.5
A;Annual;YR;Year;T;Total;Y12;12 years;PT;Portugal;1981;1981;7.7
A;Annual;YR;Year;M;Males;Y12;12 years;PT;Portugal;1981;1981;7.5
A;Annual;YR;Year;F;Females;Y12;12 years;PT;Portugal;1981;1981;7.6
A;Annual;YR;Year;T;Total;Y13;13 years;PT;Portugal;1981;1981;7.6
A;Annual;YR;Year;M;Males;Y13;13 years;PT;Portugal;1981;1981;8.1
A;Annual;YR;Year;T;Total;Y14;14 years;PT;Portugal;1981;1981;4.5
A;Annual;YR;Year;M;Males;Y14;14 years;PT;Portugal;1981;1981;4.9
A;Annual;YR;Year;F;Females;Y14;14 years;PT;Portugal;1981;1981;4.8
A;Annual;YR;Year;T;Total;Y15;15 years;PT;Portugal;1981;1981;4.1
A;Annual;YR;Year;M;Males;Y15;15 years;PT;Portugal;1981;1981;4.2
A;Annual;YR;Year;F;Females;Y15;15 years;PT;Portugal;1981;1981;4.0
