freq;freq_label;unit;unit_label;sex;sex_label;age;age_label;icd10;icd10_label;geo;geo_label;time;time_label;value
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;L;Diseases of the skin and subcutaneous tissue (L00-L99);PT;Portugal;2012;2012;3.96
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;L;Diseases of the skin and subcutaneous tissue (L00-L99);PT;Portugal;2012;2012;4.07
A;Annual;RT;Rate;T;Total;TOTAL;Total;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;4.13
A;Annual;RT;Rate;M;Males;TOTAL;Total;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;4.27
A;Annual;RT;Rate;F;Females;TOTAL;Total;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;3.63
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;4.06
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;4.07
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;4.02
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;4.01
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;3.69
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;M;Diseases of the musculoskeletal system and connective tissue (M00-M99);PT;Portugal;2012;2012;3.85
A;Annual;RT;Rate;T;Total;TOTAL;Total;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.21
A;Annual;RT;Rate;M;Males;TOTAL;Total;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.21
A;Annual;RT;Rate;F;Females;TOTAL;Total;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.2
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.37
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.22
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.17
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.15
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.17
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;RHEUM_ARTHRO;Rheumatoid arthritis and arthrosis (M05-M06,M15-M19);PT;Portugal;2012;2012;0.21
A;Annual;RT;Rate;T;Total;TOTAL;Total;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;0.18
A;Annual;RT;Rate;M;Males;TOTAL;Total;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;0.19
A;Annual;RT;Rate;F;Females;TOTAL;Total;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;0.25
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;2.3
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;2.11
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;2.1
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;2.26
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;2.42
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;M_OTH;Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99);PT;Portugal;2012;2012;2.2
A;Annual;RT;Rate;T;Total;TOTAL;Total;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;2.27
A;Annual;RT;Rate;M;Males;TOTAL;Total;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;2.05
A;Annual;RT;Rate;F;Females;TOTAL;Total;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;2.02
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;2.17
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;2.01
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;1.89
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;0.8
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;0.94
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;N;Diseases of the genitourinary system (N00-N99);PT;Portugal;2012;2012;1.09
A;Annual;RT;Rate;T;Total;TOTAL;Total;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;1.04
A;Annual;RT;Rate;M;Males;TOTAL;Total;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;0.93
A;Annual;RT;Rate;F;Females;TOTAL;Total;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;1.28
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;0.85
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;1.03
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;0.9
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;0.81
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;0.71
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;N00-N29;Diseases of kidney and ureter;PT;Portugal;2012;2012;0.71
A;Annual;RT;Rate;T;Total;TOTAL;Total;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;2.49
A;Annual;RT;Rate;M;Males;TOTAL;Total;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;2.09
A;Annual;RT;Rate;F;Females;TOTAL;Total;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;2.27
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;1.94
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;2.08
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;2.32
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;2.18
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;1.93
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;N_OTH;Other diseases of the genitourinary system (remainder of N00-N99);PT;Portugal;2012;2012;2.39
A;Annual;RT;Rate;T;Total;TOTAL;Total;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;1.94
A;Annual;RT;Rate;M;Males;TOTAL;Total;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;2.02
A;Annual;RT;Rate;F;Females;TOTAL;Total;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;1.95
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;7.6
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;7.19
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;7.27
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;7.44
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;7.44
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;O;Pregnancy, childbirth and the puerperium (O00-O99);PT;Portugal;2012;2012;8.07
A;Annual;RT;Rate;T;Total;TOTAL;Total;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;7.68
A;Annual;RT;Rate;M;Males;TOTAL;Total;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;7.78
A;Annual;RT;Rate;F;Females;TOTAL;Total;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;8.3
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;7.92
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;8.36
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;8.63
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;0.76
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;0.82
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;P;Certain conditions originating in the perinatal period (P00-P96);PT;Portugal;2012;2012;0.68
A;Annual;RT;Rate;T;Total;TOTAL;Total;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.81
A;Annual;RT;Rate;M;Males;TOTAL;Total;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.68
A;Annual;RT;Rate;F;Females;TOTAL;Total;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.95
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.82
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.74
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.58
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.83
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.97
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;Q;Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99);PT;Portugal;2012;2012;0.82
A;Annual;RT;Rate;T;Total;TOTAL;Total;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.62
A;Annual;RT;Rate;M;Males;TOTAL;Total;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.68
A;Annual;RT;Rate;F;Females;TOTAL;Total;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.76
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.56
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.58
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.46
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.63
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.62
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;R;Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99);PT;Portugal;2012;2012;0.62
A;Annual;RT;Rate;T;Total;TOTAL;Total;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;0.59
A;Annual;RT;Rate;M;Males;TOTAL;Total;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;0.58
A;Annual;RT;Rate;F;Females;TOTAL;Total;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;0.65
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;6.19
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;5.93
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;5.82
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;5.25
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;5.58
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;R95;Sudden infant death syndrome;PT;Portugal;2012;2012;5.2
A;Annual;RT;Rate;T;Total;TOTAL;Total;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;4.7
A;Annual;RT;Rate;M;Males;TOTAL;Total;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;5.2
A;Annual;RT;Rate;F;Females;TOTAL;Total;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;4.39
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;4.72
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;4.29
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;3.9
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;4.32
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;3.93
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;R96-R99;Ill-defined and unknown causes of mortality;PT;Portugal;2012;2012;3.79
A;Annual;RT;Rate;T;Total;TOTAL;Total;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;3.41
A;Annual;RT;Rate;M;Males;TOTAL;Total;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;3.54
A;Annual;RT;Rate;F;Females;TOTAL;Total;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;3.38
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;3.05
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;3.27
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;2.46
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;2.61
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;2.21
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;R_OTH;Other symptoms, signs and abnormal clinical and laboratory findings (remainder of R00-R99);PT;Portugal;2012;2012;2.09
A;Annual;RT;Rate;T;Total;TOTAL;Total;U071;COVID-19, virus identified;PT;Portugal;2012;2012;1.87
A;Annual;RT;Rate;M;Males;TOTAL;Total;U071;COVID-19, virus identified;PT;Portugal;2012;2012;1.99
A;Annual;RT;Rate;F;Females;TOTAL;Total;U071;COVID-19, virus identified;PT;Portugal;2012;2012;2.03
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;U071;COVID-19, virus identified;PT;Portugal;2012;2012;1.84
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;U071;COVID-19, virus identified;PT;Portugal;2012;2012;2.05
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;U071;COVID-19, virus identified;PT;Portugal;2012;2012;1.82
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;U071;COVID-19, virus identified;PT;Portugal;2012;2012;1.65
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;U071;COVID-19, virus identified;PT;Portugal;2012;2012;1.92
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;U071;COVID-19, virus identified;PT;Portugal;2012;2012;1.93
A;Annual;RT;Rate;T;Total;TOTAL;Total;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;2.11
A;Annual;RT;Rate;M;Males;TOTAL;Total;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;2.08
A;Annual;RT;Rate;F;Females;TOTAL;Total;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;1.82
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;1.29
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;1.28
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;1.6
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;1.18
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;1.22
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;U072;COVID-19, virus not identified;PT;Portugal;2012;2012;1.48
A;Annual;RT;Rate;T;Total;TOTAL;Total;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;1.12
A;Annual;RT;Rate;M;Males;TOTAL;Total;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;1.49
A;Annual;RT;Rate;F;Females;TOTAL;Total;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;2.0
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;2.06
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;2.15
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;2.09
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;0.0
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;0.0
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;U_COV19_OTH;COVID-19, other;PT;Portugal;2012;2012;0.36
A;Annual;RT;Rate;T;Total;TOTAL;Total;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.28
A;Annual;RT;Rate;M;Males;TOTAL;Total;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.25
A;Annual;RT;Rate;F;Females;TOTAL;Total;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.41
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.32
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.45
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.35
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.37
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.46
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;V01-Y89;External causes of morbidity and mortality (V01-Y89);PT;Portugal;2012;2012;0.6
A;Annual;RT;Rate;T;Total;TOTAL;Total;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.88
A;Annual;RT;Rate;M;Males;TOTAL;Total;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.73
A;Annual;RT;Rate;F;Females;TOTAL;Total;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.57
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.61
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.54
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.66
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.41
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.49
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;ACC;Accidents (V01-X59, Y85, Y86);PT;Portugal;2012;2012;0.57
A;Annual;RT;Rate;T;Total;TOTAL;Total;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.56
A;Annual;RT;Rate;M;Males;TOTAL;Total;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.6
A;Annual;RT;Rate;F;Females;TOTAL;Total;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.51
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.07
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.14
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.12
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.06
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.11
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;V_Y85;Transport accidents (V01-V99, Y85);PT;Portugal;2012;2012;0.04
A;Annual;RT;Rate;T;Total;TOTAL;Total;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.1
A;Annual;RT;Rate;M;Males;TOTAL;Total;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.09
A;Annual;RT;Rate;F;Females;TOTAL;Total;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.14
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.14
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.18
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.2
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.34
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.4
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;ACC_OTH;Other accidents (W20-W64, W75-X39, X50-X59, Y86);PT;Portugal;2012;2012;0.55
A;Annual;RT;Rate;T;Total;TOTAL;Total;W00-W19;Falls;PT;Portugal;2012;2012;0.24
A;Annual;RT;Rate;M;Males;TOTAL;Total;W00-W19;Falls;PT;Portugal;2012;2012;0.31
A;Annual;RT;Rate;F;Females;TOTAL;Total;W00-W19;Falls;PT;Portugal;2012;2012;0.37
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;W00-W19;Falls;PT;Portugal;2012;2012;0.29
