freq;freq_label;unit;unit_label;sex;sex_label;age;age_label;icd10;icd10_label;geo;geo_label;time;time_label;value
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C00-D48;Neoplasms;PT3;Região Autónoma da Madeira;2012;2012;1.41
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C00-D48;Neoplasms;PT3;Região Autónoma da Madeira;2012;2012;1.36
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C00-D48;Neoplasms;PT3;Região Autónoma da Madeira;2012;2012;1.11
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C00-D48;Neoplasms;PT3;Região Autónoma da Madeira;2012;2012;2.48
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C00-D48;Neoplasms;PT3;Região Autónoma da Madeira;2012;2012;1.83
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C00-D48;Neoplasms;PT3;Região Autónoma da Madeira;2012;2012;2.78
A;Annual;RT;Rate;T;Total;TOTAL;Total;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;2.71
A;Annual;RT;Rate;M;Males;TOTAL;Total;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;1.94
A;Annual;RT;Rate;F;Females;TOTAL;Total;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;1.81
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;1.76
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;2.58
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;1.48
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;1.97
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;2.13
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C;Malignant neoplasms (C00-C97);PT3;Região Autónoma da Madeira;2012;2012;1.79
A;Annual;RT;Rate;T;Total;TOTAL;Total;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;2.08
A;Annual;RT;Rate;M;Males;TOTAL;Total;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;3.1
A;Annual;RT;Rate;F;Females;TOTAL;Total;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;2.44
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;1.83
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;1.39
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;2.11
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;2.2
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;1.87
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C00-C14;Malignant neoplasm of lip, oral cavity, pharynx;PT3;Região Autónoma da Madeira;2012;2012;1.58
A;Annual;RT;Rate;T;Total;TOTAL;Total;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;1.64
A;Annual;RT;Rate;M;Males;TOTAL;Total;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;1.16
A;Annual;RT;Rate;F;Females;TOTAL;Total;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;1.52
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;2.51
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;2.38
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;1.88
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;2.54
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;2.95
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C15;Malignant neoplasm of oesophagus;PT3;Região Autónoma da Madeira;2012;2012;2.83
A;Annual;RT;Rate;T;Total;TOTAL;Total;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;1.66
A;Annual;RT;Rate;M;Males;TOTAL;Total;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;2.13
A;Annual;RT;Rate;F;Females;TOTAL;Total;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;2.22
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;1.22
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;2.44
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;1.21
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;2.71
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;3.7
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C16;Malignant neoplasm of stomach;PT3;Região Autónoma da Madeira;2012;2012;1.9
A;Annual;RT;Rate;T;Total;TOTAL;Total;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.63
A;Annual;RT;Rate;M;Males;TOTAL;Total;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.03
A;Annual;RT;Rate;F;Females;TOTAL;Total;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.98
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.4
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;2.6
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.22
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.92
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.43
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C18-C21;Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal;PT3;Região Autónoma da Madeira;2012;2012;1.75
A;Annual;RT;Rate;T;Total;TOTAL;Total;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;2.29
A;Annual;RT;Rate;M;Males;TOTAL;Total;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;2.06
A;Annual;RT;Rate;F;Females;TOTAL;Total;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;1.95
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;1.85
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;1.83
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;1.94
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;1.86
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;1.86
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C22;Malignant neoplasm of liver and intrahepatic bile ducts;PT3;Região Autónoma da Madeira;2012;2012;1.81
A;Annual;RT;Rate;T;Total;TOTAL;Total;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.79
A;Annual;RT;Rate;M;Males;TOTAL;Total;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.71
A;Annual;RT;Rate;F;Females;TOTAL;Total;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.69
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;2.03
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.59
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.81
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.79
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.61
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C25;Malignant neoplasm of pancreas;PT3;Região Autónoma da Madeira;2012;2012;1.67
A;Annual;RT;Rate;T;Total;TOTAL;Total;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.76
A;Annual;RT;Rate;M;Males;TOTAL;Total;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.94
A;Annual;RT;Rate;F;Females;TOTAL;Total;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.63
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.64
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.53
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.37
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.93
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.47
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C32;Malignant neoplasm of larynx;PT3;Região Autónoma da Madeira;2012;2012;1.86
A;Annual;RT;Rate;T;Total;TOTAL;Total;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.8
A;Annual;RT;Rate;M;Males;TOTAL;Total;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.9
A;Annual;RT;Rate;F;Females;TOTAL;Total;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.84
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.51
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;2.06
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.43
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.6
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.33
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C33_C34;Malignant neoplasm of trachea, bronchus and lung;PT3;Região Autónoma da Madeira;2012;2012;1.47
A;Annual;RT;Rate;T;Total;TOTAL;Total;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;2.29
A;Annual;RT;Rate;M;Males;TOTAL;Total;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;1.79
A;Annual;RT;Rate;F;Females;TOTAL;Total;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;2.11
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;2.02
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;1.38
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;1.23
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;2.15
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;1.75
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C43;Malignant melanoma of skin;PT3;Região Autónoma da Madeira;2012;2012;1.83
A;Annual;RT;Rate;T;Total;TOTAL;Total;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.9
A;Annual;RT;Rate;M;Males;TOTAL;Total;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.61
A;Annual;RT;Rate;F;Females;TOTAL;Total;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.03
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.82
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.45
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.62
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.67
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.5
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C50;Malignant neoplasm of breast;PT3;Região Autónoma da Madeira;2012;2012;1.88
A;Annual;RT;Rate;T;Total;TOTAL;Total;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;1.88
A;Annual;RT;Rate;M;Males;TOTAL;Total;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;2.11
A;Annual;RT;Rate;F;Females;TOTAL;Total;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;1.95
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;1.87
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;1.6
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;1.63
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;2.1
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;1.73
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C53;Malignant neoplasm of cervix uteri;PT3;Região Autónoma da Madeira;2012;2012;1.47
A;Annual;RT;Rate;T;Total;TOTAL;Total;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.57
A;Annual;RT;Rate;M;Males;TOTAL;Total;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.46
A;Annual;RT;Rate;F;Females;TOTAL;Total;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.7
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.58
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.75
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.35
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.07
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.72
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C54_C55;Malignant neoplasm of other parts of uterus;PT3;Região Autónoma da Madeira;2012;2012;1.38
A;Annual;RT;Rate;T;Total;TOTAL;Total;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;2.39
A;Annual;RT;Rate;M;Males;TOTAL;Total;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;1.91
A;Annual;RT;Rate;F;Females;TOTAL;Total;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;1.78
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;1.74
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;1.84
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;2.19
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;1.77
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;1.6
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C56;Malignant neoplasm of ovary;PT3;Região Autónoma da Madeira;2012;2012;1.55
A;Annual;RT;Rate;T;Total;TOTAL;Total;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;1.88
A;Annual;RT;Rate;M;Males;TOTAL;Total;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;1.48
A;Annual;RT;Rate;F;Females;TOTAL;Total;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;1.69
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;2.12
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;1.82
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;1.91
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;1.82
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;1.79
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C61;Malignant neoplasm of prostate;PT3;Região Autónoma da Madeira;2012;2012;2.78
A;Annual;RT;Rate;T;Total;TOTAL;Total;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.45
A;Annual;RT;Rate;M;Males;TOTAL;Total;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.81
A;Annual;RT;Rate;F;Females;TOTAL;Total;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.55
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.51
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.72
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.45
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;2.09
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.22
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C64;Malignant neoplasm of kidney, except renal pelvis;PT3;Região Autónoma da Madeira;2012;2012;1.64
A;Annual;RT;Rate;T;Total;TOTAL;Total;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.59
A;Annual;RT;Rate;M;Males;TOTAL;Total;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.75
A;Annual;RT;Rate;F;Females;TOTAL;Total;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.77
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.89
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.56
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.07
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.86
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.13
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C67;Malignant neoplasm of bladder;PT3;Região Autónoma da Madeira;2012;2012;1.78
A;Annual;RT;Rate;T;Total;TOTAL;Total;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;2.72
A;Annual;RT;Rate;M;Males;TOTAL;Total;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.95
A;Annual;RT;Rate;F;Females;TOTAL;Total;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.87
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.57
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.0
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.16
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.55
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.47
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C70-C72;Malignant neoplasm of brain and central nervous system;PT3;Região Autónoma da Madeira;2012;2012;1.61
A;Annual;RT;Rate;T;Total;TOTAL;Total;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;1.95
A;Annual;RT;Rate;M;Males;TOTAL;Total;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;1.16
A;Annual;RT;Rate;F;Females;TOTAL;Total;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;2.67
A;Annual;RT;Rate;T;Total;Y_LT65;Less than 65 years;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;2.99
A;Annual;RT;Rate;M;Males;Y_LT65;Less than 65 years;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;2.83
A;Annual;RT;Rate;F;Females;Y_LT65;Less than 65 years;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;2.87
A;Annual;RT;Rate;T;Total;Y_GE65;65 years or over;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;2.45
A;Annual;RT;Rate;M;Males;Y_GE65;65 years or over;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;1.47
A;Annual;RT;Rate;F;Females;Y_GE65;65 years or over;C73;Malignant neoplasm of thyroid gland;PT3;Região Autónoma da Madeira;2012;2012;1.85
